ScheduleCD|TipoSchd|NombreLayout|ejecutable|ScheduleCDPred|FecIni|HorIni|HorMaxDura|UnidadFrecCD|Estado|ValorFrecuencia|ValorFrecuenciaAdic|Predecesores|FecCreaTS|LayoutCD|TipSchdCD
6140|RNTdt|OTTSUBS|Frame_TransformaRN.py|6139|16/08/2023|07:00:00|1|101|0|1|1||17/08/2023|2140|3
7728|SPTdt|MIGVTA_CONSO_CAEQ|Frame_EjecutaSP.py|0|01/05/2024|02:00:00|1|101|1|1|1|"MIGVTA_BASE,SPTdt|MIGVTA_CAEQ,SPTdt|MIGVTA_SIMC,SPTdt|MIGVTA_CAPL,SPTdt|HIST_MIGVTA,SPTdt"|04/12/2024|858|5
570|FLoad|CCCLTDDV|Frame_FLoad_TDT.py|569|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1492|2
813|RNTdt|ACQUISITION_TYPE|Frame_TransformaRN.py|812|17/06/2020|06:30:00|1|101|1|1|1||16/06/2020|1553|3
2587|SPTdt|PREF_REP_DO_BA|Frame_EjecutaSP.py|0|12/02/2021|08:00:00|1|101|1|1|1|"D_DPREF_D_CU,SPTdt|D_DPREF_D_OA,SPTdt|CHARGE_DISTRIBUTION,SPTdt|SUBSCRIBER,RNTdt|BILLING_ARRANGEMENT,RNTdt|SUBSCRIBER_STATUS,RNTdt|ORDER_ACTION_TYPE,RNTdt"|15/02/2021|210|5
2765|FLoad|AR_TRANSACTIONS|Frame_FLoad_TDT.py|0|15/04/2021|02:00:00|1|101|1|1|1||22/04/2021|1835|2
1819|FLoad|GST_GT01_SOLIC_ATIS|Frame_FLoad_TDT.py|1818|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1640|2
7684|FLoad|DMCBOPROPLIST|Frame_FLoad_TDT.py|0|22/11/2024|00:00:00|1|101|1|1|1||22/11/2024|2513|2
4593|RNTdt|SALESFORCERET|Frame_TransformaRN.py|4592|01/01/2022|06:30:00|1|101|0|1|1||03/04/2025|1966|3
2670|RNTdt|MT_AUTOVENTASFIJA|Frame_TransformaRN.py|2669|01/02/2021|08:20:00|1|103|1|1|1||22/05/2021|1812|3
7170|ExTdt|CAPLUPSELL2|Frame_Extractor.py|0|09/03/2024|07:00:00|1|101|1|1|1||09/07/2024|855|7
765|FLoad|TFAVPTMT|Frame_FLoad_TDT.py|764|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1550|2
6654|FLoad|BBVENTAS|Frame_FLoad_TDT.py|0|10/02/2024|08:00:00|1|101|1|1|1||12/02/2024|2257|2
5826|RNTdt|AR_ADJUSTMENT|Frame_TransformaRN.py|5825|01/01/2022|01:00:00|1|101|1|1|1||17/07/2023|2075|3
422|FTP|AGRTRAF|Frame_FtpGet.py|0|12/09/2019|08:00:00|2|101|1|1|||25/11/2019|1423|1
55|ExIfx|MAE_DTT|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22293|8
7991|SPTdt|BASEREITERADASREGULAR|Frame_EjecutaSP.py|0|10/01/2025|10:00:00|1|101|1|1|1||06/02/2025|912|5
906|ExIfx|MAE_TASCMB|Frame_Extract_Informix_Nativo.py|0|12/03/2020|00:15:00|1|101|1|1|1||12/03/2020|22381|8
8006|SPTdt|CORTE_RECONEXIONES_D|Frame_EjecutaSP.py|0|12/02/2025|11:00:00|1|101|1|1|1||11/02/2025|918|5
3241|RNTdt|RTBONOCAEQ|Frame_TransformaRN.py|2904|22/04/2021|04:00:00|1|101|1|1|1||25/05/2021|1830|3
7099|SPTdt|ALDM_CHARGE|Frame_EjecutaSP.py|7098|01/01/2024|05:00:00|1|101|1|1|1||25/06/2024|652|5
2969|RNTdt|NOALTASAG|Frame_TransformaRN.py|2968|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|1869|3
7975|RNTdt|ROAMING001|Frame_TransformaRN.py|7974|15/01/2025|00:30:00|1|101|1|1|1||04/02/2025|2422|3
2973|RNTdt|NOALTAVTESP|Frame_TransformaRN.py|2972|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|1870|3
1949|FLoad|REF_TIPDOCCOBR|Frame_FLoad_TDT.py|1948|02/07/2020|00:45:00|1|101|0|1|1||17/07/2020|1675|2
709|RNTdt|PSCPPSDV|Frame_TransformaRN.py|708|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1532|3
2193|RNTdt|MT_NRT|Frame_TransformaRN.py|0|22/07/2020|08:25:00|1|103|1|1|1||01/09/2020|1679|3
3432|ExTdt|QBRMTBB01|Frame_Extractor.py|0|04/10/2021|07:45:00|1|101|1|1|1|PREFQBRMT,SPTdt|15/11/2021|658|7
2579|FLoad|IntAlt081|Frame_FLoad_TDT.py|0|12/11/2020|06:00:00|1|101|1|1|01||04/03/2021|1795|2
785|FxFlFL|SCDRCMDV|Frame_FixFile_FLoad_TDT.py|784|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1072|12
6007|RNTdt|RTDESCPORT|Frame_TransformaRN.py|6005|08/02/2023|18:00:00|1|101|1|1|1||05/06/2023|2111|3
2364|RNTdt|GST_GT01_TIPO_PEDIDO|Frame_TransformaRN.py|2363|01/07/2020|02:00:00|1|101|0|1|1||15/10/2020|1736|3
5912|SPTdt|BM_ORDENES_MIGRA_CARGA|Frame_EjecutaSP.py|4672|01/01/2022|07:00:00|1|101|1|1|1||03/04/2025|440|5
1883|SPTdt|ACT_CFM_NF_AC_2|Frame_EjecutaSP.py|1882|22/05/2020|03:13:00|1|101|1|1|1||27/10/2021|98|5
8096|FTP|FB_SLS_PORTABILIDAD_OUT|Frame_FtpGet.py|0|20/10/2024|08:00:00|1|101|1|1|1||25/02/2025|2566|1
7544|RNTdt|CATALOGO_CELDAS_DWH|Frame_TransformaRN.py|8519|14/05/2024|11:30:00||101|1|1|1||18/07/2025|2333|3
4776|RNTdt|CCDF_RPTELIQUI|Frame_TransformaRN.py|4775|06/12/2021|00:30:00|1|102|1|7|07||24/05/2022|1912|3
316|ExTdt|RECTASEG_251|Frame_Extractor.py|224|30/10/2019|00:15:00|1|101|1|1||"MAECTADT,RNTdt|MAECLIDT,RNTdt"|12/11/2019|169|7
386|SPTdt|EXRVEN02|Frame_EjecutaSP.py|385|17/09/2019|18:00:00|2|101|1|1|||25/11/2019|30|5
8418|ExTdt|BONOTRE_SD_DC|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1127|7
101|FLoad|MAEPVCDT|Frame_FLoad_TDT.py|100|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1356|2
1909|SPTdt|SVACALMP|Frame_EjecutaSP.py|1908|26/06/2020|05:00:00|1|101|1|1|1||19/08/2020|109|5
8779|RNTdt|DANAREGOPEMAHST|Frame_TransformaRN.py|8778|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2639|3
8423|ExTdt|BONOCIN_UC_CQ|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1137|7
2228|RNTdt|GST_GT60A_OSIPTEL|Frame_TransformaRN.py|2227|13/10/2020|01:30:00|1|101|0|1|1||13/10/2020|1711|3
5476|RNTdt|DITO_CON_A|Frame_TransformaRN.py|5475|04/01/2023|03:00:00|1|101|1|1|1||09/01/2023|2034|3
7030|ExTdt|REPCOBCICLICOCONDIF|Frame_Extractor.py|0|05/06/2024|09:00:00|4|102|0|5|05||05/06/2024|837|7
4208|RNTdt|CRM_ACCOUNT|Frame_TransformaRN.py|4207|08/03/2022|04:02:00|1|101|1|1|1||21/03/2022|1961|3
6753|FLoad|TOA_AGENREAGEN_HIST|Frame_FLoad_TDT.py|0|27/02/2024|02:00:00|1|103|1|12|12||19/03/2024|2280|2
6026|ExTdt|CTV003VISOR|Frame_Extractor.py|6020|01/06/2023|07:00:00|1|101|1|1|1||10/08/2023|739|7
8419|ExTdt|BONOTRE_SD_CQ|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1129|7
790|RNTdt|RFACO001|Frame_TransformaRN.py|789|17/12/2019|16:00:00|2|102|0|2|02,06,16,19,24||16/01/2020|1442|3
669|FLoad|PEPTBLDV|Frame_FLoad_TDT.py|668|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1521|2
7220|SPTdt|SPCANALMPAY|Frame_EjecutaSP.py|2406|27/06/2024|02:50:00|1|101|1|1|1||16/04/2025|703|5
298|ExTdt|RECANCLA_251|Frame_Extractor.py|48|30/10/2019|00:15:00|1|101|1|1||"MAEVDDDT,RNTdt|MAEAGENT,RNTdt|MAECNLVT,RNTdt"|12/11/2019|167|7
4783|FLoad|CCDF_RVTASTKEQU|Frame_FLoad_TDT.py|4782|06/12/2021|00:30:00|1|102|1|11|11||24/05/2022|1910|2
3376|RNTdt|AURA_TRANSC_LV|Frame_TransformaRN.py|3375|10/07/2021|04:15:00|2|101|1|1|1||09/08/2021|1928|3
3371|FTP|AURA_CDRS_LV_1|Frame_FtpGet.py|0|10/07/2021|04:00:00|1|101|1|1|1||09/08/2021|1931|1
3400|SPTdt|CPDEUDAMT_T|Frame_EjecutaSP.py|3399|12/09/2021|20:00:00|1|104|0|1|1||10/09/2021|328|5
1951|SPTdt|CMSFACHD|Frame_EjecutaSP.py|0|02/07/2020|10:00:00|1|101|1|1|1||17/07/2020|122|5
7931|ExTdt|TOTA_BOT_UPSRE+GB|Frame_Extractor.py|7927|22/01/2025|08:30:00|1|104|1|2|2,4,6||14/02/2025|1007|7
6803|ExTdt|DTCANGRP8|Frame_Extractor.py|0|22/04/2024|08:30:00|1|101|1|1|1|DTCANSP,SPTdt|23/04/2024|791|7
1966|JnFlFL|DETFTEWP|Frame_JoinFiles.py|1965|10/07/2020|00:30:00|1|101|1|1|1||18/07/2020|6|15
6368|FLoad|Consulta_score|Frame_FLoad_TDT.py|0|22/11/2023|12:00:00|1|101|0|1|1||22/04/2024|2200|2
5733|FLoad|EXTERNAL_SUCC|Frame_FLoad_TDT.py|5919|01/01/2022|05:00:00|1|101|1|1|1||24/05/2023|2074|2
2852|FLoad|ATISR1_160A|Frame_FLoad_TDT.py|2851|30/03/2021|07:00:00|1|102|1|27|27,28,29,30,31||20/04/2022|1852|2
84|RNTdt|MAEOFEPR|Frame_TransformaRN.py|83|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1351|3
5982|RNTdt|SASMDSCP|Frame_TransformaRN.py|5981|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|2105|3
7879|SPTdt|DITO_PEDIDO_PILOTO|Frame_EjecutaSP.py|0|10/01/2025|00:30:00|1|101|1|1|1||10/01/2025|792|5
6074|FLoad|FEED002|Frame_FLoad_TDT.py|6073|01/08/2023|05:00:00|1|101|1|1|1||02/08/2023|2062|2
229|FLoad|MAEDFACT|Frame_FLoad_TDT.py|228|30/10/2019|00:15:00|50|101|1|1|||12/11/2019|1339|2
2469|RNTdt|INTREC012|Frame_TransformaRN.py|2468|13/11/2020|08:00:00|1|101|1|1|1||23/11/2020|1767|3
2061|SPTdt|MT_1001|Frame_EjecutaSP.py|0|22/07/2020|08:35:00|1|103|0|1|1||01/09/2020|132|5
8595|FLoad|DANAEMPSMSHISTORY|Frame_FLoad_TDT.py|8594|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2663|2
3010|RNTdt|CDF_MVCRT|Frame_TransformaRN.py|3009|12/05/2021|09:00:00|1|101|1|1|1||13/12/2021|1876|3
6075|RNTdt|FEED002|Frame_TransformaRN.py|6074|01/08/2023|05:00:00|1|101|1|1|1||02/08/2023|2062|3
7890|ExTdt|EXTDT_OUT_PORTA_AZUL_30D|Frame_Extractor.py|7807|13/01/2025|07:00:00|1|101|1|1|1||25/07/2025|997|7
5193|FTP|RECARGASVIRTUALES|Frame_FtpGet.py|0|13/07/2022|09:00:00|1|101|1|1|1||28/03/2025|2009|1
6783|FLoad|MAE_OLT|Frame_FLoad_TDT.py|6782|13/02/2024|00:00:00|1|101|1|1|1||22/04/2024|2293|2
7064|RNTdt|FB_KON_CAPL|Frame_TransformaRN.py|7063|08/06/2024|08:00:00|1|101|0|1|1||10/06/2024|2329|3
50|FLoad|MAECTRDT|Frame_FLoad_TDT.py|49|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1338|2
8254|SPTdt|PLTTRAFENT|Frame_EjecutaSP.py|0|01/04/2025|09:05:00|3|101|1|1|1||02/04/2025|958|5
770|FTP|PENUPETT|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|104|0|1|1||07/04/2022|1552|1
7629|FLoad|FB_GSS2_MOVIL_PORTA_INT|Frame_FLoad_TDT.py|7628|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2491|2
6400|RNTdt|NRTDMP_CONTACT|Frame_TransformaRN.py|6399|01/05/2022|00:00:00|1|103|0|1|1||05/12/2023|2209|3
6813|ExTdt|DTCANGRP18|Frame_Extractor.py|0|22/04/2024|08:30:00|1|101|1|1|1|DTCANSP,SPTdt|23/04/2024|801|7
596|FTP|CCSTPCMT|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1500|1
853|RNTdt|JVET_ENTIDAD|Frame_TransformaRN.py|852|30/01/2020|02:00:00|1|101|1|1|1||03/02/2020|1569|3
775|RNTdt|DTPDTODV|Frame_TransformaRN.py|774|13/03/2020|00:45:00|1|102|0|2|02,09,14,19,25,29||07/04/2022|1508|3
7593|SPTdt|MIGVTA_SIMC|Frame_EjecutaSP.py|0|01/05/2024|02:00:00|1|101|1|1|1|"ASSIGNED_PRODUCT,SPTdt|ASSIGNED_PRODUCT_PARAMETER,SPTdt|ORDER_ACTION,RNTdt|ODS_ORDER,RNTdt|AR_INVOICE,RNTdt|AR_LEGAL_DOCUMENT,RNTdt|AR_CHARGE,RNTdt"|19/06/2025|786|5
6664|RNTdt|ISISFACTDET|Frame_TransformaRN.py|6663|14/02/2024|07:00:00|2|101|1|1|1||13/02/2024|2237|3
8083|FLoad|RTCARTERAB2BV2|Frame_FLoad_TDT.py|8082|11/02/2025|06:00:00|1|102|1|1|01,02,03,04,05,06,07,08,09,10||21/02/2025|2565|2
3384|FLoad|JTELLER|Frame_FLoad_TDT.py|3383|21/06/2021|07:30:00|1|101|1|1|1||16/08/2021|1936|2
1817|RNTdt|GST_GT01_MOVPED|Frame_TransformaRN.py|1816|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1634|3
3257|ExTdt|CAPLMTNC15|Frame_Extractor.py|0|20/05/2021|07:30:00|1|102|1|16|16|PREF_REP_MT4,SPTdt|31/05/2021|611|7
6504|JnFlFL|SAPT_LoClaVal|Frame_JoinFiles.py|6503|14/12/2023|07:30:00|1|101|1|1|1||21/12/2023|39|15
7260|FTP|FUI_COM_TABDIGECARE|Frame_FtpGet.py|0|01/07/2024|01:00:00|2|101|1|1|1||18/11/2024|2407|1
3336|RNTdt|NIL_MOV_FFTT|Frame_TransformaRN.py|3335|12/05/2021|02:00:00|1|101|1|1|1||30/06/2021|1918|3
7520|FTP|FUNNELMT_TIENDAS_DATA_NACIONAL|Frame_FtpGet.py|0|01/10/2024|12:00:00|1|101|1|1|1||19/03/2025|2466|1
3315|ExTdt|CAPLMSGST1|Frame_Extractor.py|0|03/06/2021|15:30:00|1|102|1|1|01,06,16,18,24|PREF_MSG_ST1,SPTdt|14/06/2021|619|7
7455|ExTdt|CONSENTCLIE|Frame_Extractor.py|0|10/09/2024|06:00:00|1|101|1|1|1||11/09/2024|864|7
3413|FLoad|CATGSMA1|Frame_FLoad_TDT.py|3412|28/09/2021|02:00:00|1|101|1|1|1||27/09/2021|1944|2
2895|RNTdt|RTALTAS|Frame_TransformaRN.py|2894|22/04/2021|04:00:00|1|101|1|1|1||25/05/2021|1826|3
7992|SPTdt|BASECCEEREITERO|Frame_EjecutaSP.py|0|27/01/2025|10:30:00|1|101|1|1|1||06/02/2025|913|5
358|RNTdt|PLNTMT01|Frame_TransformaRN.py|357|04/09/2019|06:30:00|3|104|1|2|||21/11/2019|1449|3
2500|FLoad|IntAlt083|Frame_FLoad_TDT.py|0|12/11/2020|06:00:00|1|101|1|1|01||04/03/2021|1777|2
7513|ExTdt|PRELOCALC|Frame_Extractor.py|0|26/09/2024|06:00:00|1|101|1|1|1|PRELOCAL,SPTdt|26/09/2024|867|7
2055|FLoad|MT_TCTL_GPEXCMSR|Frame_FLoad_TDT.py|2054|22/07/2020|08:25:00|1|103|0|1|1||01/09/2020|1686|2
2496|FLoad|IntAlt078|Frame_FLoad_TDT.py|0|12/11/2020|06:00:00|1|101|1|1|01||04/03/2021|1778|2
6202|RNTdt|FINAN_DETALLE|Frame_TransformaRN.py|6201|19/09/2023|09:00:00|1|101|1|1|1||20/09/2023|2164|3
2267|RNTdt|GST_GT900_MOTMAS|Frame_TransformaRN.py|2266|13/10/2020|01:30:00|1|101|0|1|1||13/10/2020|1729|3
2906|RNTdt|RTCAEQ|Frame_TransformaRN.py|2905|22/04/2021|04:00:00|1|101|1|1|1||25/05/2021|1831|3
2475|RNTdt|PAY_CHANNEL|Frame_TransformaRN.py|2474|13/11/2020|05:00:00|1|101|1|1|1||23/11/2020|1771|3
760|RNTdt|SCSTIPMT|Frame_TransformaRN.py|759|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1547|3
198|RNTdt|MOVDTFAC|Frame_TransformaRN.py|197|30/10/2019|00:15:00|50|101|1|1|||12/11/2019|1375|3
2390|FLoad|GST_GT17_LC|Frame_FLoad_TDT.py|2389|01/07/2020|02:00:00|1|101|1|1|1||15/10/2020|1744|2
7461|FLoad|FUNNEL|Frame_FLoad_TDT.py|7460|10/09/2024|08:00:00|2|101|1|8|08||12/09/2024|2441|2
7405|FTP|GENESYS_CATALOGO_PROGRAMA|Frame_FtpGet.py|0|12/03/2024|05:00:00|1|101|1|1|1||13/09/2024|2437|1
2722|ExTdt|CXCPAGDE|Frame_Extractor.py|2704|01/04/2021|07:00:00|1|102|1|1|01||15/04/2021|543|7
6878|SPTdt|MPLAY_VIDEO_EPG|Frame_EjecutaSP.py|6877|14/05/2024|07:00:00|1|101|1|1|1||15/05/2024|612|5
1773|FLoad|PEPETITT|Frame_FLoad_TDT.py|1772|23/04/2020|03:00:00|1|104|0|1|1||14/01/2022|1630|2
8744|FTP|DANAOTPSMSHISTORY|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2666|1
8472|ExTdt|FAM_UC_QV_RED|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1156|7
3245|RNTdt|IntAlt091|Frame_TransformaRN.py|3244|12/05/2021|07:50:00|2|101|1|1|1||25/05/2021|1885|3
8|FLoad|REFCTSRV|Frame_FLoad_TDT.py|7|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1401|2
7207|RNTdt|FB_KON_RETENCIONES_ABD_MOVIL_ULT|Frame_TransformaRN.py|7206|08/05/2024|08:00:00|1|101|1|1|1||20/01/2025|2392|3
6723|SPTdt|SPPLANTAFIJAEJECUTA|Frame_EjecutaSP.py|0|01/02/2024|07:20:00|15|101|1|1|1||23/02/2024|592|5
5926|ExTdt|CTV004|Frame_Extractor.py|5925|19/05/2023|07:00:00|1|102|1|1|01,06,10,16,18,24,28||10/08/2023|725|7
7162|SPTdt|SEG006_6|Frame_EjecutaSP.py|7158|27/06/2024|00:30:00|1|102|1|14|14||27/06/2024|680|5
3002|FTP|CDFANUCAEQ|Frame_FtpGet.py|0|12/05/2021|09:00:00|1|101|1|1|1||13/12/2021|1875|1
3314|SPTdt|PREF_MSG_ST1|Frame_EjecutaSP.py|0|03/06/2021|15:30:00|1|102|1|1|01,06,16,18,24|PREF_REP_CAPL,SPTdt|14/06/2021|291|5
8330|FTP|CAT_ADAPCDUFCR|Frame_FtpGet.py|0|19/05/2025|07:30:00|1|101|1|1|1||26/05/2025|2601|1
7986|RegCal|RC_RT_FIJA_002|Frame_EjecutaCalidad.py|7454|06/01/2025|08:00:00|1|101|1|1|1||04/02/2025|11|23
1715|ExIfx|MAE_EQP|Frame_Extract_Informix_Nativo.py|0|07/04/2020|00:15:00|2|101|1|1|1||08/04/2020|22388|8
6964|RNTdt|FB_SOL_FIJAS|Frame_TransformaRN.py|6963|08/05/2024|08:00:00|1|101|1|7|7||23/05/2024|2324|3
5840|SPTdt|SP2DALINEA_NCFB|Frame_EjecutaSP.py|5731|03/05/2023|07:00:00|1|101|0|1|1||20/07/2023|437|5
134|FLoad|MOVDTRCL|Frame_FLoad_TDT.py|133|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1374|2
8246|RegCal|RC_HIST_FTTH|Frame_EjecutaCalidad.py|8194|25/03/2025|11:00:00|1|101|1|2|02||03/04/2025|48|23
2251|FLoad|GST_GT63_HPCAVEMAS|Frame_FLoad_TDT.py|2250|13/10/2020|01:30:00|1|101|0|1|1||13/10/2020|1719|2
2468|FLoad|INTREC012|Frame_FLoad_TDT.py|0|13/11/2020|08:00:00|1|101|1|1|1||23/11/2020|1767|2
7621|FTP|FB_CARIBU_TLA|Frame_FtpGet.py|0|22/10/2022|09:00:00|1|101|1|1|1||22/10/2024|2487|1
6151|FLoad|CARGA_SOM001|Frame_FLoad_TDT.py|0|01/01/2022|05:30:00|1|101|1|1|1||22/08/2023|2148|2
4899|RNTdt|TRAFCURF|Frame_TransformaRN.py|4898|01/01/2022|00:05:00|1|103|1|1|1||21/07/2022|2004|3
2001|RNTdt|MT_CAT_PLANES|Frame_TransformaRN.py|2000|22/07/2020|08:25:00|1|101|0|1|1||01/09/2020|1691|3
757|RNTdt|SCSLOCMT|Frame_TransformaRN.py|756|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1546|3
1844|RNTdt|GST_GT01_COD_OBS|Frame_TransformaRN.py|1843|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1645|3
8288|FTP|WEBFACO_FIJA|Frame_FtpGet.py|8165|05/03/2025|07:22:00|3|101|1|30|30||14/04/2025|2580|1
3337|SPTdt|MULTICMS|Frame_EjecutaSP.py|0|26/03/2021|06:00:00|2|101|1|1|1||30/06/2021|310|5
191|FLoad|MOVCONNC|Frame_FLoad_TDT.py|190|30/10/2019|00:15:00|30|101|1|1|||12/11/2019|1373|2
6217|RNTdt|FB_KON_FIBRA_OUT_INT|Frame_TransformaRN.py|6216|22/09/2023|15:00:00|1|104|1|4|4||15/11/2023|2172|3
6990|ExTdt|DITOSVA|Frame_Extractor.py|0|30/05/2024|06:00:00|1|101|1|1|1|TRAMO_0_VENTA,SPTdt|31/05/2024|815|7
6699|FLoad|SIR06EXT2|Frame_FLoad_TDT.py|0|21/02/2024|06:00:00|1|101|1|1|1||25/07/2024|2268|2
6896|FLoad|MPLAY_VIDEO_LIVESESSION|Frame_FLoad_TDT.py|6895|14/05/2024|07:00:00|1|101|1|1|1||15/05/2024|2314|2
270|ExTdt|INELERED_252|Frame_Extractor.py|189|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|152|7
4566|FTP|VISRETCALKNT|Frame_FtpGet.py|0|01/01/2022|06:30:00|1|101|1|1|1||03/04/2025|1975|1
6137|FLoad|CHIP006|Frame_FLoad_TDT.py|0|08/08/2023|07:00:00|1|101|1|1|1||17/08/2023|2144|2
8095|SPTdt|ASSIGNED_PRODUCT_PARAMETER_MV|Frame_EjecutaSP.py|886|15/01/2025|02:00:00|2|101|1|1|1||24/02/2025|927|5
6170|FLoad|RECARGASN0|Frame_FLoad_TDT.py|6169|08/01/2023|17:00:00|1|102|1|3|03||04/09/2023|2155|2
6093|ExTdt|CLN008|Frame_Extractor.py|0|25/07/2023|05:00:00|1|101|1|1|1||25/07/2023|742|7
2065|RNTdt|DASCTCADI|Frame_TransformaRN.py|2064|22/07/2020|11:00:00|1|101|1|1|1||29/07/2020|1694|3
3397|ExTdt|CAPL002F_RVRA|Frame_Extractor.py|0|11/08/2021|06:30:00|1|102|1|1|01,06,10,16,18,24,28|PREF_REP_CAPL,SPTdt|23/08/2021|645|7
6133|FLoad|CHIP004|Frame_FLoad_TDT.py|0|08/08/2023|07:00:00|1|101|1|1|1||17/08/2023|2142|2
2195|FLoad|PEVOIPDV|Frame_FLoad_TDT.py|2194|20/08/2020|00:45:00|1|101|0|1|1||03/09/2020|1703|2
2066|FTP|DASCTEQPO|Frame_FtpGet.py|0|22/07/2020|11:00:00|1|101|0|1|1||29/07/2020|1695|1
869|RNTdt|SUBSCRIBER|Frame_TransformaRN.py|868|21/02/2020|02:00:00|1|101|1|1|1||06/02/2020|1584|3
8490|FLoad|FBCAPTAFIJCONV|Frame_FLoad_TDT.py|8489|01/07/2025|08:00:00|1|101|1|1|1||01/07/2025|2613|2
5923|FLoad|BACOBERT|Frame_FLoad_TDT.py|0|25/05/2023|06:00:00|1|101|1|1|1||24/05/2023|2087|2
2447|RNTdt|INTREC001|Frame_TransformaRN.py|2446|13/11/2020|02:00:00|1|101|1|1|1||23/11/2020|1757|3
1868|RNTdt|GST_GT12_STA_PAR|Frame_TransformaRN.py|1867|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1647|3
7038|FLoad|RTTASAINTFIN|Frame_FLoad_TDT.py|7037|01/05/2021|14:00:00|1|102|1|10|10||06/06/2024|1834|2
2356|ExGst|GT19_MDF|Frame_Extract_Informix_Gestel.py|0|01/07/2020|02:00:00|1|101|0|1|1||15/10/2020|22447|13
8440|ExTdt|FAM_UC_QV|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1155|7
7665|FLoad|FB_SOL_MIGRA_FIBRA|Frame_FLoad_TDT.py|7664|20/10/2024|08:00:00|1|101|1|1|1||18/11/2024|2502|2
8159|FLoad|FB_UPSELL_FIBRA|Frame_FLoad_TDT.py|8158|13/03/2025|08:00:00|5|101|1|1|1||13/03/2025|2577|2
6413|FLoad|REP_RET_BXA|Frame_FLoad_TDT.py|6412|23/11/2023|06:00:00|1|101|1|1|1||18/04/2024|2216|2
284|ExTdt|ORDSERVO_251|Frame_Extractor.py|210|30/10/2019|00:15:00|1|101|1|1||"MOVPRODREQSRV,SPTdt|MAEPRODD,RNTdt|MOVRQSRV,SPTdt"|12/11/2019|192|7
4686|SPTdt|PRDINV_INC|Frame_EjecutaSP.py|0|02/02/2022|06:00:00|1|101|1|1|1||17/05/2022|376|5
6831|RNTdt|SAR_CATALOGO_KIPU|Frame_TransformaRN.py|0|02/05/2024|07:00:00|1|101|1|1|1||27/05/2024|2302|3
8457|ExTdt|BONOCIN_UC_VC_RED|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1142|7
3025|ExTdt|EQNOAGNOSTRT|Frame_Extractor.py|3024|12/05/2021|09:00:00|1|101|1|1|1||13/12/2021|585|7
8175|FLoad|FB_SLS_CAPL_OUT|Frame_FLoad_TDT.py|8174|24/03/2025|09:00:00|1|101|1|1|1||24/03/2025|2583|2
2667|SPTdt|MT_1004|Frame_EjecutaSP.py|2017|16/02/2021|09:20:00|1|103|0|1|1||04/07/2021|224|5
2207|FLoad|MT_PARKOUR|Frame_FLoad_TDT.py|2502|15/12/2020|08:10:00|1|101|1|1|1||15/07/2021|1680|2
7267|FLoad|FUI_MKT_TAKE|Frame_FLoad_TDT.py|7266|01/07/2024|01:00:00|2|101|1|1|1||18/11/2024|2418|2
7497|FLoad|TT_GSM_HXH|Frame_FLoad_TDT.py|7496|07/08/2024|06:50:00|1|101|1|1|1||23/09/2024|2457|2
6793|FLoad|DTCANCAT|Frame_FLoad_TDT.py|0|22/04/2024|08:00:00|1|101|0|1|1||23/04/2024|2297|2
